,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label,movie_genres
165,738875,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,homealone3,dairy,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza,"35,10751"
166,634669,1,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.29,carryon,"fruit,soda","Parents,Siblings,Friends,Teachers",none,Pizza,"53,28"
167,409940,3,6.0,"Week day dinner,At a party",8.0,spiderman,"cola,soda","Parents,Friends",A moderate amount (medium),Pizza,"28,878"
168,399605,2,5.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,avenuemontaigne,"cola,soda","Parents,Friends",none,Pizza,"35,18,10749"
169,721831,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,homealone3,"cola,soda","Parents,Siblings,Friends",none,Pizza,"35,10751"
170,835223,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,setitup,"cola,soda","Friends,Strangers",A moderate amount (medium),Pizza,"10749,35"
171,712938,3,5.0,"Week day dinner,Weekend dinner",15.0,greenbook,"cola,soda",Friends,none,Pizza,"18,36"
172,395712,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",6.0,avenuemontaigne,soda,"Friends,Teachers,Strangers",A moderate amount (medium),Pizza,"35,18,10749"
173,603388,2,7.0,"Week day lunch,At a party,Late night snack",12.0,garfield,"cola,soda",Friends,A little (mild),Pizza,"35,10751"
174,617774,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,At a party",22.99,cars2,"tea,soda","Parents,Teachers",none,Pizza,"16,10751,12,35"
175,289440,3,5.0,"Week day lunch,At a party,Late night snack",4.0,avenuemontaigne,"cola,soda","Friends,Strangers",A moderate amount (medium),Pizza,"35,18,10749"
176,714503,2,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,rango,"cola,soda",Friends,I will have some of this food item with my hot sauce,Pizza,"16,35,10751,37,12"
177,714893,2,5.0,"Week day lunch,Weekend lunch,At a party",5.0,homealone3,"cola,soda","Siblings,Friends",A moderate amount (medium),Pizza,"35,10751"
178,601094,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.5,avenuemontaigne,soda,"Siblings,Friends",none,Pizza,"35,18,10749"
179,618150,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",25.0,homealone3,"cola,soda","Siblings,Friends",A moderate amount (medium),Pizza,"35,10751"
180,607944,2,5.0,"Week day dinner,Weekend lunch,At a party,Late night snack",5.0,spiderman,dairy,Friends,none,Pizza,"28,878"
181,629844,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,ratatouille,"fruit,juice","Parents,Siblings,Friends,Teachers",none,Pizza,"16,35,10751,14"
182,626482,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,godfather,soda,Friends,none,Pizza,"18,80"
183,609257,2,5.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",6.0,highschoolmusical,water,"Siblings,Friends,Teachers",none,Pizza,"35,18,10751,10402,10749,10770"
184,717921,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,zootopia,"fruit,juice","Friends,Teachers",A little (mild),Pizza,"16,12,10751,35"
185,181851,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,nancy,soda,Friends,A lot (hot),Pizza,"9648,18"
186,629041,1,3.0,"Week day lunch,At a party,Late night snack",7.0,homealone3,"cola,soda","Friends,Strangers",none,Pizza,"35,10751"
187,604062,4,4.5,"Week day dinner,Weekend dinner,At a party,Late night snack",15.0,onefastmove,soda,"Siblings,Friends",I will have some of this food item with my hot sauce,Pizza,"28,18,10749"
188,716749,3,4.0,"Week day lunch,Late night snack",15.0,anon,"water,fruit",Strangers,A little (mild),Pizza,"878,80,9648,53"
189,633143,3,6.666666666666667,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,avenuemontaigne,"cola,soda",Friends,none,Pizza,"35,18,10749"
190,743828,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,emojimovie,soda,"Friends,Strangers",A moderate amount (medium),Pizza,"16,10751,35"
191,520861,3,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",12.0,ratatouille,soda,Friends,none,Pizza,"16,35,10751,14"
192,517019,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,30minutemeals,soda,"Parents,Siblings,Friends,Teachers",none,Pizza,10764
193,626779,3,5.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,homealone3,soda,"Siblings,Friends",A little (mild),Pizza,"35,10751"
194,611716,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.0,homealone3,"cola,soda","Parents,Siblings",none,Pizza,"35,10751"
195,193195,3,5.0,"Weekend dinner,At a party,Late night snack",5.0,21jumpstreet,"cola,soda","Friends,Teachers",A little (mild),Pizza,"28,35,80"
196,627530,2,7.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",10.0,freeguy,"cola,soda",Friends,A little (mild),Pizza,"35,12,878"
197,626479,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,spidermanacrossthe,soda,"Parents,Friends",none,Pizza,"16,28,12,878"
198,624540,3,3.0,"Week day lunch,Week day dinner,At a party,Late night snack",15.0,harrypotter,"tea,juice,dairy","Friends,Strangers",A moderate amount (medium),Pizza,"12,10751,14"
199,625315,2,5.5,"Week day lunch,Week day dinner,At a party,Late night snack",7.0,homealone3,soda,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza,"35,10751"
200,601941,4,4.0,"Week day lunch,At a party,Late night snack",15.0,strangerthings,"cola,soda","Teachers,Strangers",I will have some of this food item with my hot sauce,Pizza,"27,878,28"
201,723968,5,21.0,"Week day lunch,Late night snack",10.0,godfather,"tea,soda","Friends,Teachers",none,Pizza,"18,80"
202,715806,4,10.0,"Week day lunch,Weekend dinner,At a party",7.0,soul,"cola,soda","Parents,Siblings,Friends,Teachers",none,Pizza,"16,10751,35,14"
203,720045,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,godfather,water,"Friends,Teachers",A lot (hot),Pizza,"18,80"
204,713585,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",30.0,idkwtf,soda,"Friends,Teachers",none,Pizza,18
205,611188,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",7.0,fivenightsatfreddy,"ginger,soda","Friends,Teachers",none,Pizza,"27,9648,53"
206,606726,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",16.0,lifeisbeautiful,"fruit,juice","Friends,Strangers",none,Pizza,"35,18"
207,629142,3,5.0,"Weekend lunch,At a party",3.0,knightsofthezodiac,soda,"Parents,Teachers",none,Pizza,"14,28,12"
208,634825,3,7.0,"Weekend dinner,At a party",5.0,cloudywithachanceo,soda,"Parents,Friends,Teachers",none,Pizza,"16,35,10751"
209,613409,4,8.0,"Weekend dinner,At a party,Late night snack",8.0,wicked,"cola,soda",Friends,A moderate amount (medium),Pizza,"18,10749,14"
210,633224,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,homealone3,"cola,soda",Friends,none,Pizza,"35,10751"
211,738850,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,fivenightsatfreddy,"cola,soda","Parents,Siblings,Teachers",none,Pizza,"27,9648,53"
212,500470,4,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",8.0,ratatouille,soda,Friends,none,Pizza,"16,35,10751,14"
213,13183,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,hardtarget,"tea,soda","Parents,Friends",none,Pizza,"28,12,80,53"
214,627169,2,15.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",20.0,avenuemontaigne,"cola,soda","Parents,Friends",A moderate amount (medium),Pizza,"35,18,10749"
215,229041,3,5.0,"Week day lunch,Weekend lunch,At a party",5.0,homealone3,soda,"Parents,Siblings,Friends",none,Pizza,"35,10751"
216,496344,1,8.0,"Week day lunch,At a party",3.0,spiderman,"cola,soda","Friends,Teachers",A little (mild),Pizza,"28,878"
217,409723,2,11.0,"Week day lunch,At a party,Late night snack",7.0,homealone3,"cola,soda","Parents,Siblings,Teachers",none,Pizza,"35,10751"
218,630949,4,7.0,"Weekend lunch,Weekend dinner,At a party",10.0,lordoftheringsthef,soda,"Siblings,Friends",none,Pizza,"12,14,28"
219,413014,3,7.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.666666666666667,ontheline,"cola,soda","Friends,Teachers",A little (mild),Pizza,"53,18"
220,310438,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,homealone3,"cola,soda","Siblings,Friends,Teachers",none,Pizza,"35,10751"
221,627430,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,homealone3,"cola,soda","Siblings,Friends,Strangers",A little (mild),Pizza,"35,10751"
222,526510,2,4.0,At a party,6.0,nancy,"cola,soda",Strangers,none,Pizza,"9648,18"
223,390823,3,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,hangover,"cola,soda",Friends,A little (mild),Pizza,35
224,717116,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,breakingbad,"cola,soda",Friends,A little (mild),Pizza,"18,80"
225,712143,3,6.0,"Week day lunch,Week day dinner,At a party",15.0,littleitaly,"cola,soda",Parents,A little (mild),Pizza,"35,10749"
226,612538,4,6.0,"Week day lunch,Weekend dinner,At a party,Late night snack",3.0,toystory,"cola,soda","Friends,Teachers",none,Pizza,"16,12,10751,35"
227,627539,2,4.0,"Week day lunch,Weekend lunch,At a party",5.0,emojimovie,"cola,soda","Siblings,Friends",A moderate amount (medium),Pizza,"16,10751,35"
228,603812,2,5.0,"Week day lunch,At a party,Late night snack",5.0,homealone3,"tea,asian,water",Friends,A little (mild),Pizza,"35,10751"
229,740568,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,littleitaly,"cola,soda","Friends,Teachers,Strangers",none,Pizza,"35,10749"
230,712702,3,7.0,"Week day lunch,Weekend lunch,At a party",3.0,everythingeverywhe,"alcohol,wine","Friends,Teachers,Strangers",none,Pizza,"28,12,878"
231,519638,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.0,barbie,"fruit,soda","Parents,Friends",A little (mild),Pizza,"35,12"
232,627800,2,3.5,"Week day lunch,At a party,Late night snack",5.0,hitman,soda,"Friends,Strangers",A little (mild),Pizza,"35,10749,80"
233,406863,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,avenuemontaigne,"cola,soda","Friends,Teachers",none,Pizza,"35,18,10749"
234,726962,4,10.0,"Week day lunch,Week day dinner,At a party",8.0,spiderman,"cola,soda",Friends,none,Pizza,"28,878"
235,628077,2,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,breakingbad,soda,"Parents,Siblings,Friends,Teachers,Strangers",none,Pizza,"18,80"
236,601693,2,6.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,mysticriver,"cola,soda","Siblings,Friends",none,Pizza,"53,80,18,9648"
237,517096,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,homealone3,"cola,soda","Siblings,Friends,Teachers",none,Pizza,"35,10751"
238,606821,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,backtothefuture,"fruit,soda","Siblings,Friends,Strangers",none,Pizza,"12,35,878"
239,455047,3,4.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",6.0,nancy,"cola,soda",Friends,A moderate amount (medium),Pizza,"9648,18"
240,625576,3,10.0,"Week day lunch,Week day dinner,At a party,Late night snack",5.0,licoricepizza,water,"Siblings,Friends,Teachers",A little (mild),Pizza,Pizza
241,716549,4,8.0,"Week day lunch,Week day dinner,At a party,Late night snack",9.0,avengers,"fruit,water",Teachers,A lot (hot),Shawarma,"878,28,12"
242,715742,2,2.0,"Week day lunch,Week day dinner,Late night snack",10.0,net,"fruit,water","Friends,Strangers",none,Shawarma,"80,18,9648,53,28"
243,727333,1,3.0,"Week day lunch,Weekend lunch",8.0,actionpoint,water,Siblings,A little (mild),Shawarma,35
244,606874,3,10.0,"Week day lunch,Week day dinner,Late night snack",10.0,dictator,"fruit,juice",Friends,A moderate amount (medium),Shawarma,35
245,505318,4,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",8.0,superbad,"dairy,mideast","Parents,Siblings",A moderate amount (medium),Shawarma,35
246,605771,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,nancy,water,Friends,A little (mild),Shawarma,"9648,18"
247,606929,3,3.0,Weekend lunch,10.0,eragon,"cola,soda",Friends,A moderate amount (medium),Shawarma,"14,28,12,10751"
248,609789,3,4.0,Week day lunch,15.0,thing,"cola,soda",Strangers,A moderate amount (medium),Shawarma,"27,878,9648"
249,644623,4,5.0,"Week day lunch,Weekend lunch",8.5,avengers,"fruit,soda",Strangers,none,Shawarma,"878,28,12"
250,626792,2,13.0,"Week day lunch,Weekend lunch",13.0,daaaaaali,water,"Friends,Teachers",A lot (hot),Shawarma,"35,14"
251,714863,2,10.0,"Week day lunch,Weekend lunch,Late night snack",10.0,anon,"fruit,juice",Strangers,none,Shawarma,"878,80,9648,53"
252,602805,3,10.0,"Week day lunch,Week day dinner",11.0,avengers,water,"Friends,Strangers",A little (mild),Shawarma,"878,28,12"
253,602526,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",13.0,awake,"fruit,juice","Siblings,Friends",A little (mild),Shawarma,"18,878,53"
254,497421,2,3.0,"Week day lunch,Weekend lunch,Late night snack",25.0,argo,"cola,soda","Friends,Strangers",A moderate amount (medium),Shawarma,"18,53"
255,389328,3,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,transformersone,"alcohol,soda","Siblings,Friends,Strangers",A lot (hot),Shawarma,"16,878,12,10751"
256,289931,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,aladdin,soda,Friends,none,Shawarma,"16,10751,12,14,10749"
257,620148,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.0,invisibleguest,water,Friends,A little (mild),Shawarma,"18,9648,53"
258,387155,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,squidgamemakingsea,water,"Siblings,Friends",A moderate amount (medium),Shawarma,99
259,516975,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.5,avengers,"ginger,soda","Siblings,Friends",A little (mild),Shawarma,"878,28,12"
260,630825,2,4.0,"Week day lunch,At a party",5.0,titanic,"fruit,juice","Siblings,Friends",none,Shawarma,"18,10749"
261,614043,3,6.333333333333333,"Week day lunch,Week day dinner,Weekend lunch",8.0,avengers,"dairy,mideast","Parents,Friends",A moderate amount (medium),Shawarma,"878,28,12"
262,521125,5,8.0,"Week day lunch,Weekend lunch",9.0,avengers,"tea,asian,water","Siblings,Friends",none,Shawarma,"878,28,12"
263,627780,4,5.0,Week day lunch,10.0,100things,water,Strangers,A little (mild),Shawarma,"35,18"
264,492744,3,8.0,"Week day lunch,Late night snack",14.0,avengers,soda,Friends,A lot (hot),Shawarma,"878,28,12"
265,618747,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,avengers,soda,Friends,A moderate amount (medium),Shawarma,"878,28,12"
266,607815,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,avengers,"cola,soda",Strangers,A little (mild),Shawarma,"878,28,12"
267,601609,3,8.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,fastfuriouspresent,"tea,soda",Parents,A moderate amount (medium),Shawarma,"28,12,35"
268,602657,2,10.0,"Week day lunch,Weekend lunch",10.0,avengers,dairy,Friends,A little (mild),Shawarma,"878,28,12"
269,616449,3,4.0,"Week day lunch,Weekend lunch,At a party",10.0,avengers,soda,"Friends,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
270,501893,3,5.0,"Week day lunch,Week day dinner",12.5,monsterparty,"fruit,juice",Strangers,A moderate amount (medium),Shawarma,"27,53"
271,507448,3,1.0,"Week day lunch,Weekend lunch",10.0,avengers,"cola,soda",Strangers,A moderate amount (medium),Shawarma,"878,28,12"
272,606556,3,3.0,"Week day lunch,At a party",4.0,dangal,"cola,soda",Friends,none,Shawarma,"18,10751,35"
273,724326,1,7.0,"Week day lunch,Weekend lunch",12.0,starwarstheriseofs,water,Friends,none,Shawarma,"12,28,878"
274,616945,3,5.0,"Week day lunch,Weekend lunch",8.0,ratatouille,"fruit,soda",Friends,A moderate amount (medium),Shawarma,"16,35,10751,14"
275,630962,3,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",7.5,spidermanintothesp,water,"Friends,Strangers",A little (mild),Shawarma,"16,28,12,878"
276,715814,2,5.5,Week day lunch,6.5,imitationgame,water,"Friends,Strangers",none,Shawarma,"36,18,53,10752"
277,502799,1,6.0,"Week day lunch,Weekend lunch",6.0,slumdogmillionaire,"tea,soda",Friends,A little (mild),Shawarma,"18,10749"
278,605278,4,4.0,"Week day lunch,At a party,Late night snack",7.0,cleopatra,"fruit,soda",Friends,A moderate amount (medium),Shawarma,"18,36,10749"
279,388888,4,10.0,"Week day lunch,Weekend lunch",12.0,avengers,"tea,soda","Friends,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
280,519548,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,avengers,water,"Friends,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
281,405521,2,3.0,"Week day lunch,Week day dinner",15.0,nancy,"fruit,dairy","Friends,Strangers",A moderate amount (medium),Shawarma,"9648,18"
282,607410,3,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",8.0,kiterunner,"cola,soda","Parents,Friends",A moderate amount (medium),Shawarma,18
283,715795,3,6.0,"Week day lunch,Weekend lunch,Late night snack",8.0,2012,"fruit,juice","Parents,Friends,Strangers",A little (mild),Shawarma,"28,12,878"
284,625326,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",7.0,boy,"water,soda","Friends,Strangers",A little (mild),Shawarma,"18,35"
285,627220,3,8.0,"Week day lunch,Weekend lunch",12.5,missionimpossible,"cola,soda","Friends,Strangers",A moderate amount (medium),Shawarma,"12,28,53"
286,634964,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,avengers,"cola,soda",Friends,A little (mild),Shawarma,"878,28,12"
287,722500,2,4.0,"Week day lunch,Week day dinner",7.0,avengers,"fruit,juice",Strangers,A moderate amount (medium),Shawarma,"878,28,12"
288,602824,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,blackhawkdown,water,Strangers,A little (mild),Shawarma,"28,10752,36"
