,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label
175,289440,3,5.0,"Week day lunch,At a party,Late night snack",4.0,Teenage Mutant Ninja Turtles,coke,"Friends,Strangers",A moderate amount (medium),Pizza
176,714503,2,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,What Comes of Reading,cola,Friends,I will have some of this food item with my hot sauce,Pizza
177,714893,2,5.0,"Week day lunch,Weekend lunch,At a party",5.0,Home Alone 2: Lost in New York,Coke,"Siblings,Friends",A moderate amount (medium),Pizza
178,601094,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.5,Teenage Mutant Ninja Turtles,soda,"Siblings,Friends",,Pizza
179,618150,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",25.0,Home Alone,Diet coke,"Siblings,Friends",A moderate amount (medium),Pizza
180,607944,2,5.0,"Week day dinner,Weekend lunch,At a party,Late night snack",5.0,Spider-Man,Milk,Friends,,Pizza
181,629844,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Ratatouille,Orange juice,"Parents,Siblings,Friends,Teachers",,Pizza
182,626482,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,The Godfather,Pop,Friends,,Pizza
183,609257,2,5.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",6.0,High School Musical,Rootbeer,"Siblings,Friends,Teachers",,Pizza
184,717921,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,Zootopia,Lemonade,"Friends,Teachers",A little (mild),Pizza
185,181851,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Zootopia,pops,Friends,A lot (hot),Pizza
186,629041,1,3.0,"Week day lunch,At a party,Late night snack",7.0,Home Alone,Coke,"Friends,Strangers",,Pizza
187,604062,4,4.5,"Week day dinner,Weekend dinner,At a party,Late night snack",15.0,,soft drink,"Siblings,Friends",I will have some of this food item with my hot sauce,Pizza
188,716749,3,4.0,"Week day lunch,Late night snack",15.0,Nosferatu,water,Strangers,A little (mild),Pizza
189,633143,3,6.666666666666667,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Teenage Mutant Ninja Turtles,coca-cola,Friends,,Pizza
190,743828,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,The Super Mario Bros. Movie,Soda Pop,"Friends,Strangers",A moderate amount (medium),Pizza
191,520861,3,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",12.0,Ratatouille,Soda,Friends,,Pizza
192,517019,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,30 Minutes or Less,pop,"Parents,Siblings,Friends,Teachers",,Pizza
193,626779,3,5.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,Home Alone,soda,"Siblings,Friends",A little (mild),Pizza
194,611716,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.0,Home Alone,coke,"Parents,Siblings",,Pizza
195,193195,3,5.0,"Weekend dinner,At a party,Late night snack",5.0,21 Jump Street,Coca Cola,"Friends,Teachers",A little (mild),Pizza
196,627530,2,7.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",10.0,Free Guy,Coca-Cola,Friends,A little (mild),Pizza
197,626479,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,spider-man,soda,"Parents,Friends",,Pizza
198,624540,3,3.0,"Week day lunch,Week day dinner,At a party,Late night snack",15.0,Untitled Harry Potter Series,bubble tea,"Friends,Strangers",A moderate amount (medium),Pizza
199,625315,2,5.5,"Week day lunch,Week day dinner,At a party,Late night snack",7.0,Home Alone,Soft drink,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
200,601941,4,4.0,"Week day lunch,At a party,Late night snack",15.0,stranger things,cococola,"Teachers,Strangers",I will have some of this food item with my hot sauce,Pizza
201,723968,5,21.0,"Week day lunch,Late night snack",10.0,The Godfather,Nestea,"Friends,Teachers",,Pizza
202,715806,4,10.0,"Week day lunch,Weekend dinner,At a party",7.0,Soul,coke,"Parents,Siblings,Friends,Teachers",,Pizza
203,720045,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,The Godfather,Water,"Friends,Teachers",A lot (hot),Pizza
204,713585,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",30.0,IDK,Soda,"Friends,Teachers",,Pizza
205,611188,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",7.0,Five Nights at Freddy's,Ginger Ale,"Friends,Teachers",,Pizza
206,606726,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",16.0,Life Is Beautiful,Orange Juice,"Friends,Strangers",,Pizza
207,629142,3,5.0,"Weekend lunch,At a party",3.0,Cloudy with a Chance of Meatballs: The 4D Experience,pop,"Parents,Teachers",,Pizza
208,634825,3,7.0,"Weekend dinner,At a party",5.0,Cloudy with a Chance of Meatballs,Soda,"Parents,Friends,Teachers",,Pizza
209,613409,4,8.0,"Weekend dinner,At a party,Late night snack",8.0,Wicked,Coke-Cola,Friends,A moderate amount (medium),Pizza
210,633224,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,Home Alone,Coca Cola,Friends,,Pizza
211,738850,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Five Nights at Freddy's,Coca Cola,"Parents,Siblings,Teachers",,Pizza
212,500470,4,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",8.0,Ratatouille,Soda,Friends,,Pizza
213,13183,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Harold & Kumar Go to White Castle,ice tea,"Parents,Friends",,Pizza
214,627169,2,15.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",20.0,Teenage Mutant Ninja Turtles,Coke,"Parents,Friends",A moderate amount (medium),Pizza
215,229041,3,5.0,"Week day lunch,Weekend lunch,At a party",5.0,Home Alone,soda,"Parents,Siblings,Friends",,Pizza
216,496344,1,8.0,"Week day lunch,At a party",3.0,Your Friendly Neighborhood Spider-Man,Coke,"Friends,Teachers",A little (mild),Pizza
217,409723,2,11.0,"Week day lunch,At a party,Late night snack",7.0,Home Alone,Coke,"Parents,Siblings,Teachers",,Pizza
218,630949,4,7.0,"Weekend lunch,Weekend dinner,At a party",10.0,The Lord of the Rings: The Rings of Power,Soda,"Siblings,Friends",,Pizza
219,413014,3,7.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.666666666666667,superbad,coca-cola,"Friends,Teachers",A little (mild),Pizza
220,310438,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Home Alone,Coke,"Siblings,Friends,Teachers",,Pizza
221,627430,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Home Alone,Coke,"Siblings,Friends,Strangers",A little (mild),Pizza
222,526510,2,4.0,At a party,6.0,Home Alone,cola,Strangers,,Pizza
223,390823,3,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,The Hangover,Coke,Friends,A little (mild),Pizza
224,717116,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,El Camino,diet coke,Friends,A little (mild),Pizza
225,712143,3,6.0,"Week day lunch,Week day dinner,At a party",15.0,Little Italy,Cola,Parents,A little (mild),Pizza
226,612538,4,6.0,"Week day lunch,Weekend dinner,At a party,Late night snack",3.0,Toy Story,Coca Cola,"Friends,Teachers",,Pizza
227,627539,2,4.0,"Week day lunch,Weekend lunch,At a party",5.0,The Super Mario Bros. Movie,Coca Cola,"Siblings,Friends",A moderate amount (medium),Pizza
228,603812,2,5.0,"Week day lunch,At a party,Late night snack",5.0,Home Alone,Root Beer,Friends,A little (mild),Pizza
229,740568,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Little Italy,Coke,"Friends,Teachers,Strangers",,Pizza
230,712702,3,7.0,"Week day lunch,Weekend lunch,At a party",3.0,Everything Everywhere All at Once,pineapple juice ,"Friends,Teachers,Strangers",,Pizza
231,519638,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.0,Barbie,Sprite,"Parents,Friends",A little (mild),Pizza
232,627800,2,3.5,"Week day lunch,At a party,Late night snack",5.0,Hitman,Soda,"Friends,Strangers",A little (mild),Pizza
233,406863,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Teenage Mutant Ninja Turtles,coke,"Friends,Teachers",,Pizza
234,726962,4,10.0,"Week day lunch,Week day dinner,At a party",8.0,Spider-Man,coke,Friends,,Pizza
235,628077,2,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Breaking Bad,Soda ,"Parents,Siblings,Friends,Teachers,Strangers",,Pizza
236,601693,2,6.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Mystic Pizza,Diet Coke,"Siblings,Friends",,Pizza
237,517096,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Home Alone,Coca Cola,"Siblings,Friends,Teachers",,Pizza
238,606821,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Back to the Future,Sprite,"Siblings,Friends,Strangers",,Pizza
239,455047,3,4.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",6.0,Back to the Future,coke,Friends,A moderate amount (medium),Pizza
240,625576,3,10.0,"Week day lunch,Week day dinner,At a party,Late night snack",5.0,Licorice Pizza,Water,"Siblings,Friends,Teachers",A little (mild),Pizza
241,716549,4,8.0,"Week day lunch,Week day dinner,At a party,Late night snack",9.0,The Avengers,Hot water ,Teachers,A lot (hot),Shawarma
242,715742,2,2.0,"Week day lunch,Week day dinner,Late night snack",10.0,,lemon tea,"Friends,Strangers",,Shawarma
243,727333,1,3.0,"Week day lunch,Weekend lunch",8.0,Gundam I: The Live-Action Movie,water,Siblings,A little (mild),Shawarma
244,606874,3,10.0,"Week day lunch,Week day dinner,Late night snack",10.0,The Dictator,Juice,Friends,A moderate amount (medium),Shawarma
245,505318,4,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",8.0,Superbad,Ayran,"Parents,Siblings",A moderate amount (medium),Shawarma
246,605771,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Superbad,Water,Friends,A little (mild),Shawarma
247,606929,3,3.0,Weekend lunch,10.0,Dragon Ball Daima,coke,Friends,A moderate amount (medium),Shawarma
248,609789,3,4.0,Week day lunch,15.0,Nada,Coke,Strangers,A moderate amount (medium),Shawarma
249,644623,4,5.0,"Week day lunch,Weekend lunch",8.5,Avengers: Doomsday,,Strangers,,Shawarma
250,626792,2,13.0,"Week day lunch,Weekend lunch",13.0,Anjaana Anjaani,water,"Friends,Teachers",A lot (hot),Shawarma
251,714863,2,10.0,"Week day lunch,Weekend lunch,Late night snack",10.0,And Then There Were None,juice,Strangers,,Shawarma
252,602805,3,10.0,"Week day lunch,Week day dinner",11.0,The Avengers,Water,"Friends,Strangers",A little (mild),Shawarma
253,602526,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",13.0,Hawkeye,orange juice,"Siblings,Friends",A little (mild),Shawarma
254,497421,2,3.0,"Week day lunch,Weekend lunch,Late night snack",25.0,Argo,Coke,"Friends,Strangers",A moderate amount (medium),Shawarma
255,389328,3,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,Transformers,Beer,"Siblings,Friends,Strangers",A lot (hot),Shawarma
256,289931,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,Aladdin,Pop like Coke,Friends,,Shawarma
257,620148,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.0,The Invisible Guest,Water,Friends,A little (mild),Shawarma
258,387155,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Squid Game,water,"Siblings,Friends",A moderate amount (medium),Shawarma
259,516975,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.5,The Avengers,Ginger ale,"Siblings,Friends",A little (mild),Shawarma
260,630825,2,4.0,"Week day lunch,At a party",5.0,Titanic,Juice,"Siblings,Friends",,Shawarma
261,614043,3,6.333333333333333,"Week day lunch,Week day dinner,Weekend lunch",8.0,The Avengers: Wish You Were Here? - The Top Ten London Locations,Ayran ,"Parents,Friends",A moderate amount (medium),Shawarma
262,521125,5,8.0,"Week day lunch,Weekend lunch",9.0,The Avengers,Root beer,"Siblings,Friends",,Shawarma
263,627780,4,5.0,Week day lunch,10.0,1001 Nights,Water,Strangers,A little (mild),Shawarma
264,492744,3,8.0,"Week day lunch,Late night snack",14.0,The Avengers,Soda,Friends,A lot (hot),Shawarma
265,618747,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,The Avengers,Soft drinks,Friends,A moderate amount (medium),Shawarma
266,607815,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers,Coke,Strangers,A little (mild),Shawarma
267,601609,3,8.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,The Fast and the Furious,Nestea,Parents,A moderate amount (medium),Shawarma
268,602657,2,10.0,"Week day lunch,Weekend lunch",10.0,The Avengers,milk tea,Friends,A little (mild),Shawarma
269,616449,3,4.0,"Week day lunch,Weekend lunch,At a party",10.0,The Avengers,Soda,"Friends,Strangers",A moderate amount (medium),Shawarma
270,501893,3,5.0,"Week day lunch,Week day dinner",12.5,,orange juice,Strangers,A moderate amount (medium),Shawarma
271,507448,3,1.0,"Week day lunch,Weekend lunch",10.0,The Avengers,Coke,Strangers,A moderate amount (medium),Shawarma
272,606556,3,3.0,"Week day lunch,At a party",4.0,Dangal,Cola,Friends,,Shawarma
273,724326,1,7.0,"Week day lunch,Weekend lunch",12.0,Star Wars: Episode V - The Empire Strikes Back,Water,Friends,,Shawarma
274,616945,3,5.0,"Week day lunch,Weekend lunch",8.0,Ratatouille,sprite,Friends,A moderate amount (medium),Shawarma
275,630962,3,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",7.5,SpiderMan: Into The SpiderVerse,Water,"Friends,Strangers",A little (mild),Shawarma
276,715814,2,5.5,Week day lunch,6.5,monster inc,water,"Friends,Strangers",,Shawarma
277,502799,1,6.0,"Week day lunch,Weekend lunch",6.0,Slumdog Millionaire,Ice tea,Friends,A little (mild),Shawarma
278,605278,4,4.0,"Week day lunch,At a party,Late night snack",7.0,Cleopatra,Sprite,Friends,A moderate amount (medium),Shawarma
279,388888,4,10.0,"Week day lunch,Weekend lunch",12.0,The Avengers,iced tea,"Friends,Strangers",A moderate amount (medium),Shawarma
280,519548,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,The Avengers,Water,"Friends,Strangers",A moderate amount (medium),Shawarma
281,405521,2,3.0,"Week day lunch,Week day dinner",15.0,The Avengers,mango juice,"Friends,Strangers",A moderate amount (medium),Shawarma
282,607410,3,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",8.0,The Kite Runner,Coca Cola Zero,"Parents,Friends",A moderate amount (medium),Shawarma
283,715795,3,6.0,"Week day lunch,Weekend lunch,Late night snack",8.0,2012,Orange juice,"Parents,Friends,Strangers",A little (mild),Shawarma
284,625326,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",7.0,The Boys,Lassi,"Friends,Strangers",A little (mild),Shawarma
285,627220,3,8.0,"Week day lunch,Weekend lunch",12.5,Mission: Impossible - The Final Reckoning,Coca-cola,"Friends,Strangers",A moderate amount (medium),Shawarma
286,634964,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers,Coke,Friends,A little (mild),Shawarma
287,722500,2,4.0,"Week day lunch,Week day dinner",7.0,The Avengers,orange juice,Strangers,A moderate amount (medium),Shawarma
288,602824,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Black Hawk Down,Water,Strangers,A little (mild),Shawarma
289,618355,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",10.0,The Dictator,coke,"Friends,Strangers",A moderate amount (medium),Shawarma
290,611097,2,6.0,"Week day lunch,Week day dinner",6.0,The Avengers,coke,Friends,A moderate amount (medium),Shawarma
291,634328,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Soda,"Siblings,Friends",A little (mild),Shawarma
292,607160,1,5.0,Week day lunch,8.0,Dangal,Orange juice,Strangers,A moderate amount (medium),Shawarma
293,728522,3,10.0,Week day lunch,8.0,Kung Fu Panda,Nestea,"Friends,Strangers",A lot (hot),Shawarma
294,718570,2,10.0,Week day lunch,10.0,Kung Fu Panda,coke,"Friends,Teachers",A little (mild),Shawarma
295,714598,5,7.0,Week day lunch,12.0,The Avengers,Carbonated drink,Friends,A moderate amount (medium),Shawarma
296,601950,4,4.0,"Week day lunch,Week day dinner,At a party",7.0,Black Hawk Down,coke,"Friends,Strangers",A little (mild),Shawarma
297,612478,3,8.0,"Week day lunch,Weekend lunch,Late night snack",14.0,Avengers: Doomsday,Diet coke,Friends,A moderate amount (medium),Shawarma
298,501416,3,9.0,"Week day lunch,Weekend lunch,Late night snack",10.0,"There's A Lot of Bones In This, I Really Don't Wanna Die",soft drink,"Siblings,Friends,Teachers",A moderate amount (medium),Shawarma
299,629710,3,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",16.0,The Avengers,Apple juice,"Parents,Siblings,Friends",A little (mild),Shawarma
300,502610,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,Aladin,coca cola zero,Friends,A moderate amount (medium),Shawarma
301,603476,3,9.0,"Week day lunch,Weekend lunch",10.0,Cloudy with a Chance of Meatballs,coke,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
302,600957,4,11.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",16.0,How to Lose a Guy in 10 Days,Water,Parents,A little (mild),Shawarma
303,713423,3,8.0,"Week day lunch,Week day dinner",,,juice?,Strangers,I will have some of this food item with my hot sauce,Shawarma
304,722431,2,7.0,Week day lunch,10.0,The Avengers,Nestea.,Teachers,,Shawarma
305,633234,4,5.0,"Week day lunch,Weekend lunch,Late night snack",8.0,Babylon,Iced Tea,Friends,A lot (hot),Shawarma
306,148179,3,10.0,"Week day lunch,Weekend lunch,At a party",15.0,Babylon,Cola,Friends,A moderate amount (medium),Shawarma
307,715845,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Dangal,Orange juice,Strangers,A little (mild),Shawarma
308,632153,4,6.0,"Week day lunch,Weekend lunch,Late night snack",12.0,Avengers: Doomsday,Sprite,"Friends,Strangers",I will have some of this food item with my hot sauce,Shawarma
309,606552,3,6.0,"Week day lunch,Week day dinner,Late night snack",15.0,The Lord of the Rings: The Rings of Power,Nestea,"Parents,Siblings,Strangers",A little (mild),Shawarma
